process,distance,
compt,28.6896,
compt,46.0291,
compt,36.4215,
compt,34.3292,
conv,12.5038,
compt,107.935,
conv,27.8045,
conv,21.5094,
conv,73.038,
conv,37.8367,
compt,22.9619,
compt,56.0323,
compt,79.1786,
conv,18.1501,
conv,68.8043,
conv,88.8702,
conv,95.9176,
compt,45.4419,
compt,57.7506,
compt,11.06,
conv,38.4743,
conv,61.9421,
conv,52.1895,
compt,51.0528,
conv,16.94,
conv,87.0422,
compt,20.1974,
conv,14.3179,
compt,53.6132,
conv,10.1537,
compt,66.9618,
conv,11.5282,
conv,49.8238,
compt,37.6938,
compt,11.6907,
compt,42.7112,
conv,48.9212,
conv,11.7071,
compt,66.6977,
conv,17.3485,
compt,14.8452,
compt,14.7965,
conv,18.0817,
compt,63.8668,
compt,40.2892,
conv,21.2229,
compt,41.1619,
conv,74.9688,
conv,80.1293,
compt,105.545,
conv,97.042,
compt,10.4248,
conv,33.1467,
compt,16.3455,
compt,31.5761,
conv,41.6918,
compt,82.9283,
conv,33.9637,
compt,18.5683,
compt,26.5141,
conv,107.191,
compt,10.611,
compt,11.8099,
conv,27.8526,
compt,77.4982,
conv,10.2476,
conv,34.3413,
conv,56.0174,
conv,45.9631,
conv,28.1864,
compt,10.6677,
compt,43.4896,
compt,13.6104,
compt,11.4124,
compt,36.1466,
compt,28.3162,
compt,13.863,
conv,79.7672,
compt,21.4363,
conv,53.5505,
conv,49.159,
conv,12.3554,
compt,57.1413,
compt,12.8759,
conv,37.2137,
compt,42.8401,
conv,12.2493,
compt,59.0749,
conv,41.6495,
conv,14.0479,
conv,45.7359,
conv,22.931,
conv,32.9622,
compt,52.0619,
conv,32.4951,
compt,38.859,
conv,20.3589,
compt,40.4732,
conv,18.5961,
compt,34.7512,
compt,37.4992,
conv,92.587,
compt,13.7529,
compt,35.1756,
compt,93.0689,
compt,23.1917,
compt,19.3247,
conv,37.5643,
conv,30.2326,
compt,73.0405,
conv,28.3501,
conv,28.45,
conv,15.1416,
conv,21.9687,
conv,10.8742,
compt,46.6703,
conv,11.2774,
compt,64.2243,
compt,26.1443,
compt,15.7182,
conv,21.9481,
conv,34.7473,
conv,41.0019,
compt,61.4373,
conv,61.0421,
conv,87.9637,
compt,21.1807,
compt,24.5036,
conv,12.9912,
compt,13.1825,
compt,45.264,
compt,40.4813,
compt,83.4692,
compt,20.0681,
conv,12.6789,
compt,19.5693,
conv,64.1424,
conv,36.8275,
compt,16.0209,
compt,20.6647,
compt,11.5237,
compt,71.9624,
compt,72.2908,
conv,19.665,
compt,25.2163,
conv,23.228,
compt,41.6672,
conv,18.7572,
conv,32.5521,
compt,23.7652,
conv,17.1168,
compt,10.0477,
compt,20.1693,
conv,10.3748,
conv,21.2046,
compt,49.9066,
conv,63.6845,
conv,27.0023,
compt,21.195,
conv,22.2855,
conv,15.1207,
conv,17.7041,
compt,46.5069,
conv,23.8538,
conv,28.6431,
compt,42.1958,
conv,22.4473,
compt,90.7982,
compt,26.0958,
conv,22.1132,
conv,12.2536,
compt,28.3141,
conv,36.1155,
conv,60.2102,
conv,12.4112,
conv,19.8399,
compt,69.5124,
conv,51.7832,
compt,31.5156,
compt,24.3834,
compt,83.1748,
compt,22.5041,
compt,63.3327,
compt,17.0112,
compt,31.0541,
conv,18.8241,
conv,34.8024,
compt,27.5851,
compt,52.2432,
conv,74.8587,
conv,47.4055,
compt,28.5106,
conv,19.2154,
conv,56.4659,
compt,20.729,
compt,104.841,
compt,45.2186,
compt,14.882,
conv,93.8213,
conv,72.4388,
compt,54.2758,
conv,12.2089,
compt,52.5091,
conv,16.2537,
conv,43.2583,
compt,26.5171,
conv,24.5466,
compt,44.2598,
conv,24.9531,
compt,42.7493,
conv,45.7774,
compt,36.0954,
compt,29.0989,
conv,34.3628,
conv,40.6332,
compt,23.7335,
conv,13.1004,
conv,76.8281,
compt,12.7559,
conv,26.0707,
compt,16.7766,
compt,11.7799,
compt,41.7708,
